[B-767-300][VP-BLG][20.01.20]
Дата полета (день) [День][][0]
Дата полета (месяц) [Месяц][][0]
Масса самолета [Масса][фунт][3]
Приборная скорость (CAS) [Vпр][уз][1]
Скорость путевая 1 (КВС) [Vпут.1][уз][1]
Расход топлива лев. двигателя [FF.1][фунт/ч][0]
Расход топлива прав. двигателя [FF.2][фунт/ч][0]
Нет обжатия шасси [AIR]
Разбег #1 [Празб.1]
Разбег #2 [Празб.2]
Признак полета #1 [Пполет1]
Обороты N2 прав.двигателя более 20% [N1.2>20]
Левый двигатель запущен, запускается [Праб.л]
Правый двигатель запущен, запускается [Праб.п]
Выруливание [Пвырул]
Руление на старт [Пстарт]
Отрыв от ВПП [Потрыв]
Взлет [Пвзлет]
Выруливание [S003]
Пробег [S011]
Выключение левого двигателя на земле [S012]
Выключение правого двигателя на земле [S013]

T         	День	Месяц	      Масса	   Vпр	Vпут.1	   FF.1	   FF.2	AIR	Празб.1	Празб.2	Пполет1	N1.2>20	Праб.л	Праб.п	Пвырул	Пстарт	Потрыв	Пвзлет	S003	S011	S012	S013
6154      	21.0	  1.0	283701.6389	224.50	308.00	 1088.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6155      	21.0	  1.0	283691.6390	224.50	308.00	 1088.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6156      	21.0	  1.0	283681.6391	224.75	307.86	 1088.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6157      	21.0	  1.0	283671.6392	225.00	307.00	 1088.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6158      	21.0	  1.0	283661.6393	225.00	307.00	 1088.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6159      	21.0	  1.0	283651.6394	224.75	307.00	 1088.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6160      	21.0	  1.0	283641.6395	224.50	307.00	 1088.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6161      	21.0	  1.0	283631.6396	224.50	307.00	 1088.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6162      	21.0	  1.0	283621.6397	224.75	306.86	 1088.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6163      	21.0	  1.0	283611.6398	225.00	306.00	 1088.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6164      	21.0	  1.0	283601.6399	225.00	306.00	 1118.5	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6165      	21.0	  1.0	283591.6400	224.75	306.00	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6166      	21.0	  1.0	283581.6401	224.50	306.00	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6167      	21.0	  1.0	283571.6402	224.50	305.86	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6168      	21.0	  1.0	283561.6403	224.50	305.00	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6169      	21.0	  1.0	283551.6404	224.50	305.00	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6170      	21.0	  1.0	283541.6405	224.50	305.00	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6171      	21.0	  1.0	283531.6406	224.50	305.00	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6171.8633 	21.0	  1.0	283521.6407	224.50	305.00	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6172.6133 	21.0	  1.0	283517.1095	224.50	304.86	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6173.3633 	21.0	  1.0	283517.1095	224.50	304.00	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6174.1133 	21.0	  1.0	283517.1095	224.75	304.00	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6175      	21.0	  1.0	283517.1095	225.00	304.00	 1120.0	 1056.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6176      	21.0	  1.0	283517.1095	225.00	304.00	 1120.0	 1070.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6177      	21.0	  1.0	283517.1095	225.00	304.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6178      	21.0	  1.0	283517.1095	225.25	303.86	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6179      	21.0	  1.0	283517.1095	225.50	303.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6180      	21.0	  1.0	283517.1095	225.75	303.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6181      	21.0	  1.0	283517.1095	226.00	303.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6182      	21.0	  1.0	283517.1095	226.00	303.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6183.1367 	21.0	  1.0	283517.1095	226.25	302.86	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6184.3867 	21.0	  1.0	283517.1095	226.25	302.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6185.6367 	21.0	  1.0	283517.1095	226.00	302.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6186.8867 	21.0	  1.0	283517.1095	225.75	302.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6187.8633 	21.0	  1.0	283517.1095	225.50	301.86	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6188.6133 	21.0	  1.0	283517.1095	225.25	301.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6189.3633 	21.0	  1.0	283517.1095	225.00	301.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6190.1133 	21.0	  1.0	283517.1095	225.00	301.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6191      	21.0	  1.0	283517.1095	225.00	301.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6192      	21.0	  1.0	283517.1095	224.75	300.86	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6193      	21.0	  1.0	283517.1095	224.50	300.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6194      	21.0	  1.0	283517.1095	224.50	300.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6195      	21.0	  1.0	283517.1095	224.25	300.00	 1120.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6196      	21.0	  1.0	283517.1095	224.00	300.00	 1150.5	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6197      	21.0	  1.0	283517.1095	224.00	299.86	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6198      	21.0	  1.0	283517.1095	223.75	299.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6199.1367 	21.0	  1.0	283517.1095	223.50	299.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6200.3867 	21.0	  1.0	283517.1095	223.50	299.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6201.6367 	21.0	  1.0	283517.1095	223.50	299.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6202.8867 	21.0	  1.0	283517.1095	223.50	299.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6204      	21.0	  1.0	283517.1095	223.50	298.86	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6205      	21.0	  1.0	283517.1095	223.50	298.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6206      	21.0	  1.0	283517.1095	223.50	298.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6207      	21.0	  1.0	283517.1095	223.50	298.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6208      	21.0	  1.0	283517.1095	223.25	298.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6209      	21.0	  1.0	283517.1095	223.25	298.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6210      	21.0	  1.0	283517.1095	223.50	298.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6211      	21.0	  1.0	283517.1095	223.50	298.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6212      	21.0	  1.0	283517.1095	223.50	298.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6213      	21.0	  1.0	283517.1095	223.50	297.86	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6214      	21.0	  1.0	283517.1095	223.75	297.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6215      	21.0	  1.0	283517.1095	224.00	297.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6215.8633 	21.0	  1.0	283517.1095	224.00	297.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6216.6133 	21.0	  1.0	283517.1095	224.00	297.00	 1152.0	 1088.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6217.3633 	21.0	  1.0	283517.1095	224.00	297.00	 1152.0	 1102.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6218.1133 	21.0	  1.0	283517.1095	223.75	297.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6219.1367 	21.0	  1.0	283517.1095	223.50	297.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6220.3867 	21.0	  1.0	283517.1095	223.50	297.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6221.6367 	21.0	  1.0	283517.1095	223.50	296.86	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6222.8867 	21.0	  1.0	283517.1095	223.50	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6223.8633 	21.0	  1.0	283517.1095	223.25	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6224.6133 	21.0	  1.0	283517.1095	223.00	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6225.3633 	21.0	  1.0	283517.1095	223.00	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6226.1133 	21.0	  1.0	283517.1095	223.00	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6227.1367 	21.0	  1.0	283517.1095	222.75	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6228.3867 	21.0	  1.0	283517.1095	222.50	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6229.6367 	21.0	  1.0	283517.1095	222.50	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6230.8867 	21.0	  1.0	283517.1095	222.50	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6232      	21.0	  1.0	283517.1095	222.75	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6233      	21.0	  1.0	283517.1095	222.75	296.00	 1152.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6234      	21.0	  1.0	283517.1095	222.75	296.00	 1182.5	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6235      	21.0	  1.0	283517.1095	223.00	296.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6235.8633 	21.0	  1.0	283517.1095	223.00	296.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6236.6133 	21.0	  1.0	283517.1095	223.00	296.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6237.3633 	21.0	  1.0	283517.1095	223.25	296.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6238.1133 	21.0	  1.0	283517.1095	223.50	295.86	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6239      	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6240      	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6241      	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6242      	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6243      	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6244      	21.0	  1.0	283517.1095	223.75	295.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6245      	21.0	  1.0	283517.1095	224.00	295.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6246      	21.0	  1.0	283517.1095	223.75	295.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6247      	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6248      	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1120.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6249      	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1134.5	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6250      	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6251.1367 	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6252.3867 	21.0	  1.0	283517.1095	223.50	295.00	 1184.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6253.6367 	21.0	  1.0	283517.1095	223.75	295.00	 1184.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6254.8867 	21.0	  1.0	283517.1095	224.00	295.00	 1184.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6256      	21.0	  1.0	283517.1095	224.00	295.00	 1184.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6257      	21.0	  1.0	283517.1095	224.00	295.00	 1184.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6258      	21.0	  1.0	283517.1095	224.00	295.00	 1214.5	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6259      	21.0	  1.0	283517.1095	224.00	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6260      	21.0	  1.0	283517.1095	224.00	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6261      	21.0	  1.0	283517.1095	224.00	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6262      	21.0	  1.0	283517.1095	224.00	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6263      	21.0	  1.0	283517.1095	224.00	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6263.8633 	21.0	  1.0	283517.1095	224.00	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6264.6133 	21.0	  1.0	283517.1095	224.00	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6265.3633 	21.0	  1.0	283517.1095	224.25	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6266.1133 	21.0	  1.0	283517.1095	224.50	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6267      	21.0	  1.0	283517.1095	224.50	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6268      	21.0	  1.0	283517.1095	224.75	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6269      	21.0	  1.0	283517.1095	225.00	295.00	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
6270      	21.0	  1.0	283517.1095	225.00	295.14	 1216.0	 1152.0	  1	      1	      0	      1	      1	     1	     1	     0	     0	     0	     0	   0	   0	   0	   0
